440,651,313
370,202,252
374,72,71
63,62,422
75,74,367
373,375,252
310,380,659
307,371,372
792,207,937
734,736,1024
257,67,66
43,42,355
645,630,564
417,416,413
252,202,373
387,261,543
300,199,515
213,2,214
899,906,148
1013,113,112
456,578,581
114,738,741
5,268,6
888,736,735
160,158,161
761,912,599
241,363,196
189,161,158
821,606,1095
110,762,111
762,764,918
604,762,763
145,144,932
28,27,159
309,377,378
437,507,510
273,217,272
772,811,809
238,41,40
352,238,353
874,616,877
41,352,42
718,510,506
622,407,237
43,256,44
719,720,731
947,949,950
310,419,378
354,435,205
420,256,380
511,191,512
203,253,376
403,347,508
108,149,758
39,38,289
384,519,312
950,254,951
311,255,421
252,371,370
368,201,250
519,206,382
61,60,311
633,631,632
58,314,315
304,76,75
299,300,468
49,48,253
988,474,990
389,255,311
629,627,517
421,423,311
341,184,224
253,320,49
293,439,558
51,264,52
316,209,263
625,474,988
317,210,521
998,1048,1005
260,57,56
246,198,167
208,260,209
467,244,197
83,82,245
55,54,174
246,167,80
209,262,174
314,260,261
513,195,514
302,78,77
565,370,307
383,66,65
239,357,356
390,393,318
359,361,239
273,104,103
234,24,23
342,96,95
1033,1032,184
194,680,359
410,678,225
14,331,334
284,345,1074
402,20,283
234,23,287
527,526,228
227,21,401
345,284,17
229,1074,1062
232,31,30
349,192,236
161,231,29
232,231,189
555,554,189
285,232,230
234,233,24
160,233,190
23,22,287
772,927,773
236,290,348
347,289,501
350,35,34
290,236,192
286,551,405
796,406,188
404,289,347
403,353,238
357,92,91
677,680,679
241,296,362
293,358,439
364,87,86
296,241,196
298,85,84
166,472,471
243,83,245
244,243,197
467,197,468
365,244,470
167,245,82
243,245,198
247,246,79
299,246,199
247,78,302
246,247,199
303,77,76
300,301,166
367,250,305
201,627,305
369,73,72
305,250,201
559,202,565
562,561,560
371,69,68
202,562,373
377,48,47
319,320,265
46,45,379
254,419,661
424,59,425
207,384,385
42,352,355
256,205,380
384,383,258
412,372,257
386,64,63
258,385,384
259,440,542
605,1050,889
260,56,262
261,260,208
173,388,543
58,315,59
174,262,55
260,262,209
264,263,52
316,263,210
264,51,319
263,264,210
50,49,320
317,318,173
267,266,4
268,266,212
213,267,3
322,522,151
323,268,212
327,220,7
270,269,178
176,177,269
178,216,483
176,270,151
271,483,328
328,670,271
273,272,104
216,272,217
274,273,103
484,273,218
274,102,335
273,274,218
275,9,330
276,275,219
485,219,180
395,182,332
443,445,446
219,275,330
185,431,434
226,333,185
610,497,609
218,274,335
222,337,336
98,340,339
398,280,339
97,340,98
224,342,341
94,361,360
18,400,399
228,344,402
17,16,345
400,229,343
232,285,31
285,230,286
406,551,552
407,351,405
186,773,227
926,607,771
288,37,348
289,288,235
235,512,499
403,193,353
290,192,617
235,288,348
236,350,349
34,33,351
205,435,438
256,354,205
358,91,90
358,557,439
1040,360,410
93,361,94
295,89,362
358,295,240
296,196,623
240,295,362
241,364,363
86,85,365
243,298,84
365,298,244
300,299,199
197,198,299
199,247,515
300,166,468
301,515,366
471,472,469
303,302,77
247,302,248
304,303,76
516,303,249
304,75,367
303,304,249
628,517,627
249,304,367
250,369,368
71,375,374
68,67,372
412,416,372
632,374,418
70,375,71
253,377,376
378,47,46
45,44,420
205,663,380
425,59,315
381,421,542
257,383,382
412,382,206
258,386,385
62,423,422
260,314,57
315,314,261
261,387,315
545,546,666
317,316,210
208,209,316
210,264,521
208,317,173
390,265,320
392,393,391
320,319,50
264,319,265
203,391,253
390,318,521
522,267,176
321,522,322
271,670,671
426,324,326
323,175,326
326,325,323
426,326,427
671,672,151
442,324,430
524,220,327
426,427,394
326,324,444
268,523,327
327,523,524
328,179,670
217,273,328
221,396,395
276,219,485
220,330,8
330,277,219
221,331,13
334,278,333
182,493,332
331,332,278
15,333,226
432,431,333
278,334,331
15,334,333
222,335,101
335,279,218
337,222,100
223,614,280
339,337,99
336,337,280
1032,338,184
338,281,340
398,339,281
337,339,280
340,97,224
339,340,281
342,224,96
341,282,1036
360,342,95
341,342,282
399,283,19
283,399,228
228,531,344
401,186,227
185,1075,226
1075,1062,1074
285,346,32
351,346,286
238,404,403
289,235,499
236,348,36
348,290,235
350,236,35
407,622,291
351,350,34
349,350,291
346,351,33
405,351,286
238,352,41
355,292,354
193,507,353
352,353,292
43,354,256
436,435,354
292,355,352
43,355,354
357,239,92
558,356,293
358,357,91
356,357,293
295,358,90
240,514,557
194,676,680
359,294,361
410,360,294
342,360,282
361,93,239
360,361,294
241,362,88
362,296,240
364,241,87
626,363,297
365,364,86
363,364,297
298,365,85
470,411,365
366,200,479
248,303,366
250,367,74
367,305,249
369,250,73
631,368,306
374,369,72
368,369,306
371,252,69
565,307,416
372,371,68
370,371,307
67,257,372
257,382,412
562,202,559
373,308,375
418,374,308
369,374,306
375,70,252
374,375,308
377,253,48
950,376,309
378,377,47
376,377,309
379,378,46
310,661,419
379,45,420
378,379,310
438,541,205
310,379,420
440,313,422
61,423,62
383,257,66
519,382,312
258,383,65
382,383,312
519,384,207
383,384,312
386,258,64
313,651,937
422,386,63
385,386,313
261,208,543
545,387,211
548,318,393
546,826,825
60,424,311
389,425,545
391,320,253
390,320,391
952,949,170
391,203,392
548,830,547
393,390,391
170,943,669
173,318,548
498,179,484
430,324,429
396,221,12
494,329,488
276,396,11
395,396,329
278,433,432
432,433,1086
281,1032,1035
280,398,223
18,399,19
399,343,527
229,400,284
399,400,343
20,401,21
186,401,344
228,402,283
401,402,344
404,238,40
508,347,502
289,404,39
403,404,347
551,286,230
407,405,237
188,799,796
237,405,406
237,798,622
291,351,407
292,437,436
408,436,437
409,557,749
558,194,356
678,410,294
410,225,1040
411,242,1087
297,365,411
414,412,206
412,414,416
415,414,206
649,759,415
519,649,206
416,414,413
760,1011,907
414,415,907
1010,1011,909
372,416,307
417,1010,559
565,202,370
562,418,308
418,251,632
950,419,254
309,378,419
256,420,44
420,380,310
542,421,255
421,381,423
440,422,381
386,422,313
423,61,311
422,423,381
59,424,60
389,311,424
545,425,315
424,425,389
427,326,175
851,429,426
175,322,427
672,550,427
675,549,673
1094,845,849
851,426,394
430,429,428
450,447,449
430,152,442
432,333,278
434,431,397
278,332,433
397,431,432
493,494,491
699,153,490
397,1086,1081
434,156,1063
436,354,292
438,435,408
292,353,437
408,435,436
507,508,505
977,591,592
722,438,408
438,171,541
557,358,240
558,439,409
542,440,381
440,259,651
570,571,859
133,682,684
443,442,152
326,444,325
443,152,572
524,444,443
324,442,444
443,444,442
449,152,430
445,448,446
445,697,448
277,181,446
681,685,1088
451,572,449
219,448,180
277,446,448
452,430,428
449,447,451
851,428,429
687,686,854
687,685,688
486,485,696
859,452,428
449,452,450
583,128,578
491,495,496
615,154,610
862,138,137
455,577,967
864,141,140
578,582,581
1080,496,1079
586,715,716
802,808,801
595,603,589
163,509,505
752,164,676
754,597,749
641,644,782
563,560,634
1011,1010,413
759,760,907
660,740,948
660,662,728
741,742,743
724,723,510
519,792,791
462,739,734
124,765,125
122,878,123
190,234,607
771,607,234
471,467,166
467,471,473
468,197,299
166,467,468
469,472,481
475,242,473
411,470,242
244,467,470
472,166,301
473,471,469
301,479,472
481,472,482
475,473,469
470,473,242
474,475,477
624,625,165
469,481,477
475,474,1087
482,472,479
640,639,642
469,477,475
476,1017,990
933,647,789
644,598,646
366,479,301
648,482,200
249,518,516
787,789,647
935,481,480
477,481,476
200,482,479
480,481,482
328,483,217
270,483,271
279,611,218
328,484,179
485,180,696
276,485,487
697,573,696
489,488,487
486,489,485
489,490,488
488,153,491
329,487,488
485,489,487
490,489,486
699,490,486
153,488,490
495,491,153
491,496,493
703,153,861
496,433,493
332,493,433
494,493,182
395,494,182
488,491,494
703,495,153
496,495,492
1078,1079,453
714,580,1078
839,568,847
498,484,218
836,837,673
549,670,673
500,499,191
289,499,501
775,500,191
503,502,501
500,503,499
503,504,502
502,163,505
347,501,502
499,503,501
504,503,500
746,504,500
163,502,504
591,458,745
505,510,507
718,506,745
509,510,505
353,507,437
508,507,193
403,508,193
502,505,508
592,980,891
510,509,506
590,718,594
437,510,723
618,511,617
777,616,776
235,290,512
512,290,617
624,513,623
897,896,513
240,296,514
514,296,623
366,515,248
300,515,301
305,629,249
366,516,200
648,647,480
518,200,516
518,629,786
518,786,648
791,792,650
791,649,519
938,940,1056
649,791,172
390,521,265
317,521,318
267,522,321
151,522,176
323,523,268
524,523,325
444,524,325
220,524,181
525,229,1073
525,187,526
530,526,187
533,531,530
343,525,527
526,527,525
539,655,530
712,768,769
653,652,529
228,526,531
539,530,187
533,530,528
530,531,526
531,529,652
1072,525,1073
822,658,807
534,533,528
531,533,529
822,537,538
534,157,653
979,621,815
618,621,162
655,537,528
801,654,796
537,655,538
802,805,806
656,538,655
465,657,656
187,1072,1065
539,532,655
732,725,727
659,661,310
728,171,727
541,540,663
255,664,542
1019,940,1018
173,543,208
387,543,388
667,388,173
890,944,736
387,545,315
211,826,545
665,825,826
546,828,664
393,392,669
544,1098,668
830,548,393
548,547,667
673,179,498
550,394,427
672,427,322
550,549,675
552,551,230
405,551,406
232,554,556
406,552,188
556,552,230
554,232,189
466,553,554
554,553,556
189,158,555
930,774,555
552,556,553
230,232,556
749,557,195
439,557,409
749,750,409
676,558,752
561,559,169
559,561,562
635,638,636
630,168,628
561,169,637
562,560,563
418,562,251
373,562,308
634,633,563
251,562,563
564,634,636
640,642,780
416,417,565
565,417,559
131,700,683
569,687,447
569,571,1089
965,849,454
839,843,568
1089,695,1091
447,450,569
571,569,450
859,571,450
568,860,570
450,452,859
571,570,1089
443,572,445
449,572,152
451,854,853
696,699,486
453,492,701
689,682,132
128,583,129
702,453,701
135,692,708
955,957,958
862,863,966
865,711,577
581,582,579
1077,456,1076
869,126,125
712,769,579
456,1083,1076
453,575,714
582,578,127
1064,1066,1069
127,126,582
713,582,126
584,578,456
714,585,580
580,583,584
578,584,583
706,585,575
129,583,585
870,121,120
457,879,586
891,980,163
872,586,716
594,595,589
591,588,458
458,588,594
595,594,588
463,719,589
590,589,719
458,718,745
593,591,587
891,504,746
746,978,891
120,593,587
588,593,119
595,588,118
590,594,589
118,117,595
603,117,602
976,141,1046
983,1048,1047
195,513,896
752,751,1044
146,145,781
901,900,905
1007,148,906
761,911,908
795,759,172
911,761,599
1099,738,744
730,721,729
743,115,741
603,463,589
117,603,595
463,603,602
109,917,110
919,764,604
939,922,794
1021,204,1059
123,878,766
807,658,535
771,234,287
774,607,466
144,143,892
936,1017,933
610,609,183
611,497,498
336,613,183
610,154,848
218,611,498
279,609,611
612,1029,846
844,846,842
280,613,336
613,612,615
612,613,614
280,614,613
613,615,610
846,615,612
191,776,775
872,457,586
618,617,192
512,617,511
349,620,192
777,618,162
406,796,803
816,815,942
291,620,349
620,619,621
620,621,618
815,621,619
619,620,622
622,620,291
624,623,196
514,623,513
626,196,363
897,624,165
624,196,626
625,626,1087
626,297,411
626,625,624
628,627,201
517,786,629
201,368,631
628,168,787
249,629,518
305,627,629
628,201,631
630,631,633
632,631,306
631,630,628
632,306,374
632,251,633
563,633,251
564,630,633
636,634,778
564,633,634
637,560,561
778,635,636
778,634,560
635,902,638
169,931,637
758,1007,599
638,460,640
636,638,780
643,1000,640
1017,934,994
643,640,460
790,788,789
643,460,644
991,999,608
645,168,630
642,645,780
460,900,644
643,641,1000
756,646,598
641,643,644
780,645,564
168,645,642
892,748,1004
644,646,782
787,647,786
642,790,168
482,648,480
200,518,648
759,649,172
206,649,415
650,792,938
914,916,763
940,651,259
520,792,937
531,652,344
529,534,653
157,811,653
652,653,925
808,813,654
406,803,237
655,528,530
656,655,532
1071,656,532
924,465,768
1095,606,1096
538,656,657
657,821,538
1095,819,821
663,659,380
659,540,662
171,720,732
660,728,740
662,661,659
660,254,661
540,541,728
661,662,660
541,663,205
659,663,540
664,255,666
1019,664,204
665,823,824
665,544,825
545,666,389
664,666,546
548,667,173
824,667,547
668,669,943
1098,665,824
170,669,392
830,669,668
673,670,179
671,670,549
549,550,672
271,671,151
151,672,322
549,672,671
497,841,836
674,394,550
673,498,836
847,570,694
837,675,673
550,675,674
676,164,679
194,558,676
1043,679,164
1042,971,1038
359,678,294
678,677,1038
1043,1042,679
680,677,678
679,680,676
359,680,678
684,685,681
1090,690,691
131,683,689
684,682,566
702,705,574
682,689,566
685,684,566
133,684,681
685,566,688
685,441,1088
705,857,683
687,854,447
569,441,687
685,687,441
855,688,566
687,688,686
131,689,132
566,689,683
691,690,134
693,690,567
133,691,134
681,1088,1090
1088,1089,1091
707,708,576
1092,693,567
135,693,692
850,694,428
837,838,852
843,845,568
1091,1092,567
697,696,180
696,573,856
448,697,180
698,697,445
853,698,451
697,698,573
698,853,573
702,701,705
700,130,706
683,700,574
703,701,492
705,701,861
574,575,702
575,453,702
495,703,492
861,153,699
855,704,858
574,705,683
861,701,703
705,704,857
585,706,129
700,706,575
708,707,136
576,963,1041
135,708,136
576,708,692
960,454,958
968,959,962
710,139,966
711,710,577
865,577,455
973,867,866
767,125,765
465,769,768
869,713,126
579,713,712
585,714,575
1078,580,1077
715,121,870
717,715,586
587,716,870
871,873,977
814,820,810
770,765,124
594,718,458
510,718,590
463,720,719
171,722,720
725,720,463
171,438,722
463,886,729
740,728,887
408,437,723
724,719,731
724,510,590
408,723,722
719,724,590
722,723,724
886,463,602
725,721,727
602,116,743
726,730,729
739,721,730
728,541,171
540,728,662
887,727,721
463,729,725
726,742,730
734,730,601
730,734,739
720,722,731
724,731,722
725,732,720
727,171,732
1024,944,1025
1060,946,949
737,734,601
737,736,734
737,601,738
923,1061,1058
890,736,888
829,832,827
601,741,738
736,737,735
744,738,114
735,737,738
1026,462,1025
739,1026,887
887,728,727
1025,1027,733
742,741,601
114,741,115
730,742,601
742,726,743
743,726,886
115,743,116
114,113,744
113,1013,744
980,506,509
591,745,592
775,746,500
875,877,777
747,142,976
747,596,1047
982,983,1047
1003,784,785
195,896,754
750,749,597
750,597,751
409,750,558
597,893,751
747,981,596
558,750,752
751,752,750
987,989,993
754,755,597
195,754,749
755,754,753
755,753,984
755,459,893
756,146,781
598,901,904
598,644,900
1006,1049,635
1007,758,149
912,758,599
172,941,795
759,600,760
600,908,760
779,909,910
913,763,917
108,912,109
763,762,110
764,762,604
110,917,763
600,759,795
604,916,919
1057,923,1058
123,766,770
767,765,606
818,820,814
770,1096,765
606,657,924
767,712,869
712,767,768
767,606,924
1071,1065,1070
1071,465,656
123,770,124
766,1095,1096
287,773,771
652,925,186
809,811,805
607,926,466
227,773,287
773,186,925
554,774,466
555,158,930
776,191,511
746,775,616
777,776,511
616,775,776
618,777,511
162,875,777
560,637,778
778,637,1006
169,559,1010
1007,1008,599
636,780,564
640,780,638
785,646,1016
756,781,646
785,782,646
608,999,996
932,1016,145
998,991,608
641,782,784
784,782,785
1016,646,781
785,783,1003
787,786,517
648,786,647
628,787,517
787,790,789
996,997,1000
647,933,480
790,787,168
933,789,788
642,639,790
790,639,1002
792,519,207
941,791,650
937,207,385
938,792,520
940,520,651
464,921,919
791,941,172
650,938,939
915,794,464
600,914,913
188,804,799
796,654,798
536,806,537
799,801,796
654,816,798
798,619,622
188,553,804
799,797,801
929,926,928
799,800,812
802,801,797
802,807,808
805,802,797
807,802,536
796,798,803
237,803,798
466,804,553
799,804,800
805,797,809
157,534,806
802,806,536
806,805,157
807,536,822
808,807,535
813,808,814
801,808,654
797,812,809
809,812,928
813,814,810
883,885,882
811,772,925
805,811,157
799,812,797
928,812,800
814,808,535
813,810,815
535,818,814
879,717,586
885,883,810
942,815,619
654,813,816
815,816,813
818,535,819
766,878,884
819,535,658
818,817,820
821,819,658
817,818,819
879,881,717
820,881,880
538,821,658
606,821,657
537,822,536
538,658,822
387,823,211
824,823,388
667,824,388
547,830,1098
829,825,544
829,1059,825
545,826,546
826,211,823
943,544,668
1012,1020,1022
664,828,204
546,825,828
832,544,831
827,1021,1059
669,830,393
1098,830,668
1025,733,1026
1023,832,834
544,832,829
834,832,831
1028,945,944
889,890,888
834,831,945
833,889,1023
848,840,841
568,570,847
497,836,498
837,836,835
838,837,835
837,674,675
838,835,839
694,850,852
835,840,839
844,840,154
841,840,835
154,615,846
836,841,835
497,610,848
154,846,844
849,845,842
840,843,839
845,843,842
842,843,844
840,844,843
954,849,842
845,695,860
953,1029,614
1029,955,846
694,838,847
839,847,838
840,848,154
497,848,841
454,960,965
693,1092,692
394,674,850
850,674,852
394,850,851
428,851,850
837,852,674
694,852,838
853,686,855
696,856,699
447,854,451
686,853,854
688,855,686
857,566,683
573,853,856
858,853,855
704,855,857
566,857,855
858,704,861
853,858,856
428,694,859
859,694,570
845,860,568
1089,860,695
858,861,699
705,861,704
1041,137,707
863,862,709
959,709,963
577,863,967
710,864,140
711,975,1046
455,867,865
866,1043,972
867,971,866
1043,1044,972
971,867,455
973,866,972
973,711,865
868,981,747
767,869,125
713,869,712
587,870,120
715,870,716
891,978,592
874,876,616
716,873,872
876,874,873
587,873,716
873,871,876
457,872,874
874,872,873
621,979,162
874,877,457
978,876,871
746,616,876
777,877,616
877,875,882
715,878,122
878,717,884
880,879,457
879,880,881
882,880,457
820,880,885
820,817,881
1095,766,1097
877,882,457
882,875,883
979,875,162
815,810,883
717,881,884
1097,881,817
820,885,810
882,885,880
743,886,602
729,886,726
739,887,721
740,887,733
1057,888,735
888,605,889
1012,1050,1051
1022,827,1023
889,833,890
944,890,833
980,592,745
504,891,163
747,892,143
1004,932,892
755,893,597
459,982,895
976,1046,868
893,895,751
982,981,894
895,894,1045
513,624,897
754,896,753
897,165,985
753,896,897
753,985,984
993,989,898
904,147,756
906,899,757
902,460,638
635,778,1006
757,899,904
598,900,901
903,1049,1006
460,902,900
931,903,637
779,461,1008
147,904,899
598,904,756
1049,900,902
905,903,1009
1009,757,905
1009,779,1008
414,907,413
759,907,415
761,908,600
910,908,461
760,908,910
931,909,779
779,910,461
910,909,1011
1008,911,599
908,911,461
912,108,758
912,761,913
761,600,913
914,600,795
915,914,795
763,913,914
794,915,795
916,915,464
919,916,464
763,916,604
109,912,917
913,917,912
762,918,111
764,1058,1061
922,920,921
921,920,1052
1055,1019,1020
605,1057,1014
922,921,464
1052,1015,921
794,922,464
922,793,1054
1058,1014,1057
923,1057,1099
465,924,657
767,924,768
811,925,653
773,925,772
771,927,926
772,809,928
773,927,771
928,927,772
929,928,800
928,926,927
804,929,800
466,926,929
160,930,158
607,930,190
931,169,1010
903,931,779
892,932,144
1016,783,785
933,788,936
476,935,933
1000,997,639
996,999,995
481,935,476
480,933,935
788,1002,1001
936,934,1017
313,937,385
520,937,651
940,938,520
939,938,793
922,939,793
939,794,941
259,542,1018
542,1019,1018
939,941,650
795,941,794
619,798,942
816,942,798
946,943,170
544,943,831
834,945,1028
1024,1025,462
946,831,943
949,946,170
203,950,952
831,946,945
951,660,948
1027,948,733
733,948,740
951,948,947
952,170,392
947,1027,1060
376,950,203
950,309,419
950,951,947
660,951,254
203,952,392
949,952,950
281,338,1032
957,955,953
849,954,454
842,846,954
1030,956,957
454,954,955
962,959,961
955,958,454
1030,957,953
958,957,956
961,958,956
960,576,965
956,962,961
709,959,970
960,958,961
963,960,959
962,956,155
960,961,959
964,962,155
863,970,967
709,862,1041
576,960,963
1034,155,1033
677,1042,1038
576,692,965
1093,965,692
862,966,138
710,966,863
967,970,968
971,969,964
962,964,968
969,968,964
455,967,969
968,969,967
709,970,863
959,968,970
969,971,455
964,1034,1037
1045,972,1044
975,974,868
867,973,865
973,972,974
1045,974,972
974,894,981
711,973,975
974,975,973
1046,141,864
747,976,868
591,977,587
978,977,592
876,978,746
977,978,871
815,883,979
875,979,883
506,980,745
163,980,509
974,981,868
982,894,895
459,992,982
596,981,982
992,755,986
991,1005,986
753,897,985
986,984,898
987,985,165
984,985,993
991,986,898
986,983,992
165,625,988
987,478,989
474,477,990
165,988,987
478,994,989
994,995,989
476,990,477
478,988,990
999,989,995
608,784,1003
982,992,983
755,992,459
984,993,898
987,993,985
1017,994,478
934,1001,994
1001,936,788
784,996,641
608,996,784
996,995,997
1001,997,995
1002,997,1001
1004,998,1003
998,1004,1048
991,898,999
989,999,898
1000,639,640
996,1000,641
994,1001,995
936,1001,934
790,1002,788
639,997,1002
1004,1003,783
608,1003,998
932,1004,783
1048,1004,748
986,1005,983
991,998,1005
637,903,1006
1049,903,905
148,1007,149
1008,1007,906
1008,461,911
1009,1008,906
1009,906,757
779,1009,903
413,1010,417
931,1010,909
907,1011,413
910,1011,760
1051,1053,1012
1055,1020,1012
1061,112,918
1013,923,1099
919,1015,764
1051,1014,1052
921,1015,919
1058,1015,1014
145,1016,781
783,1016,932
990,1017,478
1017,476,933
542,664,1019
940,259,1018
1020,1019,204
1012,1053,1055
204,1021,1020
1021,827,1022
1059,204,828
1023,827,832
1022,889,1050
1020,1021,1022
833,1023,834
889,1022,1023
734,1024,462
736,944,1024
944,945,1025
948,1027,947
887,1026,733
462,1026,739
945,1060,1025
1060,945,946
944,833,1028
834,1028,833
614,1029,612
955,1029,953
1031,1030,953
1030,1032,1033
614,1031,953
223,398,1035
1030,1031,1032
1032,1031,1035
184,341,1036
155,1034,964
1036,1034,1033
964,1037,971
223,1035,1031
281,1035,398
1036,1033,184
1040,1036,282
1039,1034,1036
1038,1037,1039
1038,225,678
971,1037,1038
1034,1039,1037
1039,1036,1040
1040,282,360
1039,1040,225
137,1041,862
576,1041,707
679,1042,677
866,971,1042
1042,1043,866
1044,1043,164
752,1044,164
1045,1044,751
895,1045,751
974,1045,894
711,1046,864
868,1046,975
747,1047,748
982,1047,596
1047,1048,748
1005,1048,983
900,1049,905
635,1049,902
1051,1050,605
1022,1050,1012
1014,1051,605
1051,920,1053
1015,1052,1014
920,1051,1052
920,1054,1053
1056,1055,1053
922,1054,920
793,938,1056
1056,1053,1054
940,1019,1055
793,1056,1054
940,1055,1056
888,1057,605
1099,1057,735
923,1013,1061
1015,1058,764
825,1059,828
827,1059,829
947,1060,949
1025,1060,1027
112,1061,1013
764,1061,918
1063,185,434
1068,1063,1066
1063,156,1066
185,1063,1062
1069,1067,1084
1065,532,539
187,1065,539
1065,1064,1070
1083,1069,1076
1066,1064,1068
581,579,1067
1085,579,769
1065,1072,1064
1062,1068,1073
1066,156,1069
1069,156,1076
1064,1084,1070
1070,1084,1085
1065,1071,532
465,1071,1070
525,1072,187
1064,1072,1068
1062,1073,229
1072,1073,1068
284,1074,229
1075,1074,345
226,1075,345
185,1062,1075
434,1081,156
1077,584,456
156,1081,1076
714,1078,453
1082,1076,1081
492,1079,496
453,1079,492
1080,1079,1078
1082,1078,1077
1081,1086,1080
397,1081,434
1081,1080,1082
1078,1082,1080
1076,1082,1077
581,1083,456
1069,1083,1067
1069,1084,1064
1085,1084,1067
579,1085,1067
769,1070,1085
432,1086,397
496,1086,433
475,1087,242
625,1087,474
1088,441,1089
1090,1088,567
1089,441,569
860,1089,570
690,1090,567
681,1090,691
1091,695,1092
1088,1091,567
1094,695,845
1093,849,965
692,1092,1093
1093,1092,1094
1093,1094,849
695,1094,1092
1097,766,884
1095,817,819
765,1096,606
766,1096,770
881,1097,884
817,1095,1097
665,1098,544
547,1098,824
738,1099,735
1013,1099,744
