127,242,243
167,246,102
76,211,102
74,211,75
213,212,169
214,212,213
51,247,169
86,141,213
102,214,141
88,212,214
215,261,243
215,243,260
260,216,171
244,216,207
174,217,103
218,217,173
129,218,173
89,218,130
66,219,67
104,175,219
221,220,90
220,221,277
221,90,237
278,115,279
106,222,92
100,280,99
50,223,124
48,223,49
248,180,181
136,251,249
40,184,225
248,184,136
284,226,135
226,94,227
272,282,94
224,251,93
34,228,35
185,137,228
137,229,36
229,186,135
240,254,255
231,253,120
26,188,231
231,188,253
256,232,97
258,109,185
91,233,132
98,233,151
132,234,21
140,234,191
46,235,47
192,235,194
140,236,23
187,236,197
237,154,278
238,237,90
239,238,90
200,238,131
104,239,90
239,143,271
281,155,120
230,255,254
139,202,241
241,202,259
244,164,3
242,207,243
260,243,207
261,215,88
216,244,2
242,244,207
163,245,165
127,210,245
261,246,210
214,246,88
124,247,50
169,247,213
249,248,136
181,225,248
251,136,227
180,249,224
184,250,136
226,250,183
249,251,224
282,227,94
252,190,258
228,34,252
188,230,253
254,253,230
255,230,96
259,281,240
96,264,255
265,255,264
269,256,97
58,257,112
57,109,257
257,109,267
190,232,258
256,267,232
259,155,281
241,259,240
216,260,207
170,260,171
246,261,88
210,243,261
108,83,263
93,283,107
107,263,82
263,262,282
196,264,96
265,264,111
268,265,111
97,266,269
240,255,266
269,255,265
109,258,267
232,267,258
61,268,111
59,268,60
269,112,256
255,269,266
270,19,177
91,132,270
239,271,131
143,91,271
282,272,108
226,284,94
176,273,130
8,273,9
159,274,161
89,274,203
110,275,109
95,185,275
110,276,95
284,276,147
129,173,277
175,277,173
279,115,153
237,278,221
129,279,153
221,278,279
178,280,124
99,280,222
253,281,120
281,254,240
263,282,108
227,282,262
251,283,93
263,283,262
284,186,276
94,284,272
